timestamp	stage	hwnd	class	text
2026-08-21 14:46:45	before	67572	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67580	Button	49
2026-08-21 14:46:45	before	67594	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67602	Button	50
2026-08-21 14:46:45	before	67616	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67624	Button	51
2026-08-21 14:46:45	before	67638	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67646	Button	52
2026-08-21 14:46:45	before	67660	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67668	Button	53
2026-08-21 14:46:45	before	67682	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67690	Button	54
2026-08-21 14:46:45	before	67704	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67712	Button	55
2026-08-21 14:46:45	before	67726	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67734	Button	56
2026-08-21 14:46:45	before	67748	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67756	Button	57
2026-08-21 14:46:45	before	67770	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67778	Button	58
2026-08-21 14:46:45	before	67792	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67800	Button	59
2026-08-21 14:46:45	before	67814	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67822	Button	60
2026-08-21 14:46:45	before	67836	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67844	Button	61
2026-08-21 14:46:45	before	67858	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67866	Button	62
2026-08-21 14:46:45	before	67880	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67888	Button	63
2026-08-21 14:46:45	before	67902	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67910	Button	64
2026-08-21 14:46:45	before	67924	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67932	Button	65
2026-08-21 14:46:45	before	67946	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67954	Button	66
2026-08-21 14:46:45	before	67968	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67976	Button	67
2026-08-21 14:46:45	before	67990	msctls_progress32	Progress1
2026-08-21 14:46:45	before	67998	Button	68
2026-08-21 14:46:45	before	68012	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68020	Button	69
2026-08-21 14:46:45	before	68034	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68042	Button	70
2026-08-21 14:46:45	before	68056	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68064	Button	71
2026-08-21 14:46:45	before	68078	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68086	Button	72
2026-08-21 14:46:45	before	68100	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68108	Button	73
2026-08-21 14:46:45	before	68122	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68130	Button	74
2026-08-21 14:46:45	before	68144	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68152	Button	75
2026-08-21 14:46:45	before	68166	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68174	Button	76
2026-08-21 14:46:45	before	68188	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68196	Button	77
2026-08-21 14:46:45	before	68210	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68218	Button	78
2026-08-21 14:46:45	before	68232	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68240	Button	79
2026-08-21 14:46:45	before	68254	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68262	Button	80
2026-08-21 14:46:45	before	68276	msctls_progress32	Progress1
2026-08-21 14:46:45	before	68286	Button	All &Start
2026-08-21 14:46:45	before	68288	Button	All S&top
2026-08-21 14:46:45	before	68290	Button	Settings(&M)
2026-08-21 14:46:45	before	68292	Button	&Refresh
2026-08-21 14:46:45	before	68294	Button	&Eject
2026-08-21 14:46:45	before	68296	Button	MP &Log
2026-08-21 14:46:45	before	68298	Button	Default
2026-08-21 14:46:45	before	68300	Button	Auto
2026-08-21 14:46:45	before	68302	Button	Manual
2026-08-21 14:46:45	before	68304	Button	Lock
2026-08-21 14:46:45	before	68306	Button	E2Prom
2026-08-21 14:46:45	before	68308	Button	Chinese
2026-08-21 14:46:45	before	68310	Button	English
2026-08-21 14:46:45	before	68312	Button	Big5
2026-08-21 14:46:45	before	68314	Button	&Exit
2026-08-21 14:46:45	before	68316	Button	Lock Disk
2026-08-21 14:46:45	before	68318	Button	Language
2026-08-21 14:46:45	before	68320	Button	Test
2026-08-21 14:46:45	before	68322	Static	V7200(24-11-20)
2026-08-21 14:46:45	before	68328	Static	Language
2026-08-21 14:46:45	before	68334	Static	Lock Disk
2026-08-21 14:46:45	before	68336	Static	NumberOfPorts
2026-08-21 14:46:45	before	68342	Button	AutoStart
2026-08-21 14:46:45	before	68344	Button	AutoRefresh
2026-08-21 14:46:45	before	0	USB_DISK_INFO	C|LFG118J003676       _00000001.|||NVMe FORESEE P900F128GH|SCSI|SCSI\DISK&VEN_NVME&PROD_FORESEE_P900F128\4&4E4E240&0&030000
2026-08-21 14:46:45	before	0	USB_DISK_INFO	||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&154FB917&0
2026-08-21 14:46:45	before	0	USB_DISK_INFO	||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&55D3876&0
2026-08-21 14:46:45	before	0	USB_DISK_INFO	||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&16579520&0
2026-08-21 14:46:45	before	0	USB_DISK_INFO	||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&A7A8CCF&0
2026-08-21 14:46:45	before	0	USB_DISK_INFO	||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&3B839C4E&0
2026-08-21 14:46:45	before	0	USB_DISK_INFO	||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&1C5E627E&0
2026-08-21 14:46:45	before	0	USB_DISK_INFO	||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&3B7B07A7&0
2026-08-21 14:47:28	after	197494	Edit	2199ESB
2026-08-21 14:47:28	after	197502	Edit	7
2026-08-21 14:47:28	after	263032	Edit	High scan 1 Scanned Flash Saving param
2026-08-21 14:47:28	after	262806	Edit	07-E, Bin7, 1920M(2091M),CE:1 [A], ID:2C44444BA9
2026-08-21 14:47:28	after	393512	Static	IC Type:
2026-08-21 14:47:28	after	263244	Static	Settings:
2026-08-21 14:47:28	after	852252	Static	Eject Info:
2026-08-21 14:47:28	after	328562	Static	2199EST
2026-08-21 14:47:28	after	525346	Static	Count:
2026-08-21 14:47:28	after	394126	Static	Other
2026-08-21 14:47:28	after	328638	Static	2199S
2026-08-21 14:47:28	after	524568	Static	2199EB
2026-08-21 14:47:28	after	590088	Static	2199ESB
2026-08-21 14:47:28	after	394120	Static	2199ES
2026-08-21 14:47:28	after	459664	Static	2199EE
2026-08-21 14:47:28	after	263080	Button	01-G | 0:0:25
2026-08-21 14:47:28	after	394158	msctls_progress32	Bin7, 1920
2026-08-21 14:47:28	after	263172	Edit	Bin7, 1920M(2097M),CE:1 [A]
2026-08-21 14:47:28	after	590476	Edit	ID:2C44444BA9
2026-08-21 14:47:28	after	590764	Edit	MT29F32G08CBABA
2026-08-21 14:47:28	after	655494	msctls_progress32	S
2026-08-21 14:47:28	after	393884	msctls_progress32	Progress1
2026-08-21 14:47:28	after	1179896	Button	02-F | 0:0:25
2026-08-21 14:47:28	after	394176	msctls_progress32	Bin7, 1920
2026-08-21 14:47:28	after	459396	Edit	Bin7, 1920M(2140M),CE:1 [A]
2026-08-21 14:47:28	after	328634	Edit	ID:2C44444BA9
2026-08-21 14:47:28	after	262600	Edit	MT29F32G08CBABA
2026-08-21 14:47:28	after	197492	msctls_progress32	S
2026-08-21 14:47:28	after	328334	msctls_progress32	Progress1
2026-08-21 14:47:28	after	132086	Button	03-E | 0:0:24
2026-08-21 14:47:28	after	132092	msctls_progress32	Bin7, 1920
2026-08-21 14:47:28	after	132094	Edit	Bin7, 1920M(2138M),CE:1 [A]
2026-08-21 14:47:28	after	132090	Edit	ID:2C44444BA9
2026-08-21 14:47:28	after	132088	Edit	MT29F32G08CBABA
2026-08-21 14:47:28	after	132096	msctls_progress32	S
2026-08-21 14:47:28	after	132084	msctls_progress32	Progress1
2026-08-21 14:47:28	after	132106	Button	04-D | 0:0:25
2026-08-21 14:47:28	after	197646	msctls_progress32	Bin7, 1920
2026-08-21 14:47:28	after	197648	Edit	Bin7, 1920M(2124M),CE:1 [A]
2026-08-21 14:47:28	after	132152	Edit	ID:2C44444BA9
2026-08-21 14:47:28	after	132154	Edit	MT29F32G08CBABA
2026-08-21 14:47:28	after	132156	msctls_progress32	S
2026-08-21 14:47:28	after	197572	msctls_progress32	Progress1
2026-08-21 14:47:28	after	197698	Button	05-J | 0:0:23
2026-08-21 14:47:28	after	132166	msctls_progress32	Bin7, 1920
2026-08-21 14:47:28	after	328748	Edit	Bin7, 1920M(2138M),CE:1 [A]
2026-08-21 14:47:28	after	263210	Edit	ID:2C44444BA9
2026-08-21 14:47:28	after	132104	Edit	MT29F32G08CBABA
2026-08-21 14:47:28	after	132176	msctls_progress32	S
2026-08-21 14:47:28	after	132178	msctls_progress32	Progress1
2026-08-21 14:47:28	after	197652	Button	06
2026-08-21 14:47:28	after	263192	msctls_progress32	Progress1
2026-08-21 14:47:28	after	132192	Button	07-I | 0:0:23
2026-08-21 14:47:28	after	132188	msctls_progress32	Bin7, 1920
2026-08-21 14:47:28	after	132186	Edit	Bin7, 1920M(1992M),CE:1 [A]
2026-08-21 14:47:28	after	66662	Edit	ID:2C44444BA9
2026-08-21 14:47:28	after	66664	Edit	MT29F32G08CBABA
2026-08-21 14:47:28	after	66668	msctls_progress32	S
2026-08-21 14:47:28	after	66670	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66678	Button	08-H | 0:0:23
2026-08-21 14:47:28	after	66680	msctls_progress32	Bin7, 1920
2026-08-21 14:47:28	after	66682	Edit	Bin7, 1920M(2093M),CE:1 [A]
2026-08-21 14:47:28	after	66684	Edit	ID:2C44444BA9
2026-08-21 14:47:28	after	66686	Edit	MT29F32G08CBABA
2026-08-21 14:47:28	after	66690	msctls_progress32	S
2026-08-21 14:47:28	after	66692	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66700	Button	25
2026-08-21 14:47:28	after	66714	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66722	Button	26
2026-08-21 14:47:28	after	66736	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66744	Button	27
2026-08-21 14:47:28	after	66758	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66766	Button	28
2026-08-21 14:47:28	after	66780	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66788	Button	29
2026-08-21 14:47:28	after	66802	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66810	Button	30
2026-08-21 14:47:28	after	66824	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66832	Button	31
2026-08-21 14:47:28	after	66846	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66854	Button	32
2026-08-21 14:47:28	after	66868	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66876	Button	09
2026-08-21 14:47:28	after	66890	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66898	Button	10
2026-08-21 14:47:28	after	66912	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66920	Button	11
2026-08-21 14:47:28	after	66934	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66942	Button	12
2026-08-21 14:47:28	after	66956	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66964	Button	13
2026-08-21 14:47:28	after	66978	msctls_progress32	Progress1
2026-08-21 14:47:28	after	66986	Button	14
2026-08-21 14:47:28	after	67000	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67008	Button	15
2026-08-21 14:47:28	after	67022	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67030	Button	16
2026-08-21 14:47:28	after	67044	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67052	Button	33
2026-08-21 14:47:28	after	67066	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67074	Button	34
2026-08-21 14:47:28	after	67088	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67096	Button	35
2026-08-21 14:47:28	after	67110	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67118	Button	36
2026-08-21 14:47:28	after	67132	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67140	Button	37
2026-08-21 14:47:28	after	67154	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67162	Button	38
2026-08-21 14:47:28	after	67176	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67184	Button	39
2026-08-21 14:47:28	after	67198	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67206	Button	40
2026-08-21 14:47:28	after	67220	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67228	Button	17
2026-08-21 14:47:28	after	67242	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67250	Button	18
2026-08-21 14:47:28	after	67264	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67272	Button	19
2026-08-21 14:47:28	after	67286	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67294	Button	20
2026-08-21 14:47:28	after	67308	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67316	Button	21
2026-08-21 14:47:28	after	67330	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67338	Button	22
2026-08-21 14:47:28	after	67352	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67360	Button	23
2026-08-21 14:47:28	after	67374	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67382	Button	24
2026-08-21 14:47:28	after	67396	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67404	Button	41
2026-08-21 14:47:28	after	67418	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67426	Button	42
2026-08-21 14:47:28	after	67440	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67448	Button	43
2026-08-21 14:47:28	after	67462	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67470	Button	44
2026-08-21 14:47:28	after	67484	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67492	Button	45
2026-08-21 14:47:28	after	67506	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67514	Button	46
2026-08-21 14:47:28	after	67528	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67536	Button	47
2026-08-21 14:47:28	after	67550	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67558	Button	48
2026-08-21 14:47:28	after	67572	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67580	Button	49
2026-08-21 14:47:28	after	67594	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67602	Button	50
2026-08-21 14:47:28	after	67616	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67624	Button	51
2026-08-21 14:47:28	after	67638	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67646	Button	52
2026-08-21 14:47:28	after	67660	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67668	Button	53
2026-08-21 14:47:28	after	67682	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67690	Button	54
2026-08-21 14:47:28	after	67704	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67712	Button	55
2026-08-21 14:47:28	after	67726	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67734	Button	56
2026-08-21 14:47:28	after	67748	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67756	Button	57
2026-08-21 14:47:28	after	67770	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67778	Button	58
2026-08-21 14:47:28	after	67792	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67800	Button	59
2026-08-21 14:47:28	after	67814	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67822	Button	60
2026-08-21 14:47:28	after	67836	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67844	Button	61
2026-08-21 14:47:28	after	67858	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67866	Button	62
2026-08-21 14:47:28	after	67880	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67888	Button	63
2026-08-21 14:47:28	after	67902	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67910	Button	64
2026-08-21 14:47:28	after	67924	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67932	Button	65
2026-08-21 14:47:28	after	67946	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67954	Button	66
2026-08-21 14:47:28	after	67968	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67976	Button	67
2026-08-21 14:47:28	after	67990	msctls_progress32	Progress1
2026-08-21 14:47:28	after	67998	Button	68
2026-08-21 14:47:28	after	68012	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68020	Button	69
2026-08-21 14:47:28	after	68034	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68042	Button	70
2026-08-21 14:47:28	after	68056	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68064	Button	71
2026-08-21 14:47:28	after	68078	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68086	Button	72
2026-08-21 14:47:28	after	68100	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68108	Button	73
2026-08-21 14:47:28	after	68122	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68130	Button	74
2026-08-21 14:47:28	after	68144	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68152	Button	75
2026-08-21 14:47:28	after	68166	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68174	Button	76
2026-08-21 14:47:28	after	68188	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68196	Button	77
2026-08-21 14:47:28	after	68210	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68218	Button	78
2026-08-21 14:47:28	after	68232	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68240	Button	79
2026-08-21 14:47:28	after	68254	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68262	Button	80
2026-08-21 14:47:28	after	68276	msctls_progress32	Progress1
2026-08-21 14:47:28	after	68286	Button	All &Start
2026-08-21 14:47:28	after	68288	Button	All S&top
2026-08-21 14:47:28	after	68290	Button	Settings(&M)
2026-08-21 14:47:28	after	68292	Button	&Refresh
2026-08-21 14:47:28	after	68294	Button	&Eject
2026-08-21 14:47:28	after	68296	Button	MP &Log
2026-08-21 14:47:28	after	68298	Button	Default
2026-08-21 14:47:28	after	68300	Button	Auto
2026-08-21 14:47:28	after	68302	Button	Manual
2026-08-21 14:47:28	after	68304	Button	Lock
2026-08-21 14:47:28	after	68306	Button	E2Prom
2026-08-21 14:47:28	after	68308	Button	Chinese
2026-08-21 14:47:28	after	68310	Button	English
2026-08-21 14:47:28	after	68312	Button	Big5
2026-08-21 14:47:28	after	68314	Button	&Exit
2026-08-21 14:47:28	after	68316	Button	Lock Disk
2026-08-21 14:47:28	after	68318	Button	Language
2026-08-21 14:47:28	after	68320	Button	Test
2026-08-21 14:47:28	after	68322	Static	V7200(24-11-20)
2026-08-21 14:47:28	after	68328	Static	Language
2026-08-21 14:47:28	after	68334	Static	Lock Disk
2026-08-21 14:47:28	after	68336	Static	NumberOfPorts
2026-08-21 14:47:28	after	68342	Button	AutoStart
2026-08-21 14:47:28	after	68344	Button	AutoRefresh
2026-08-21 14:47:28	after	0	USB_DISK_INFO	C|LFG118J003676       _00000001.|||NVMe FORESEE P900F128GH|SCSI|SCSI\DISK&VEN_NVME&PROD_FORESEE_P900F128\4&4E4E240&0&030000
2026-08-21 14:47:28	after	0	USB_DISK_INFO	D||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&154FB917&0
2026-08-21 14:47:28	after	0	USB_DISK_INFO	E||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&55D3876&0
2026-08-21 14:47:28	after	0	USB_DISK_INFO	F||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&16579520&0
2026-08-21 14:47:28	after	0	USB_DISK_INFO	G||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&A7A8CCF&0
2026-08-21 14:47:28	after	0	USB_DISK_INFO	H||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&3B839C4E&0
2026-08-21 14:47:28	after	0	USB_DISK_INFO	I||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&1C5E627E&0
2026-08-21 14:47:28	after	0	USB_DISK_INFO	J||||ChipsBnk Flash Disk USB Device|USB|USBSTOR\DISK&VEN_CHIPSBNK&PROD_FLASH_DISK&REV_5.00\8&3B7B07A7&0
2026-08-21 14:48:48	before	197494	Edit	2199ESB
2026-08-21 14:48:48	before	197502	Edit	7
2026-08-21 14:48:48	before	263032	Edit	High scan 1 Scanned Flash Saving param
2026-08-21 14:48:48	before	262806	Edit	07-I, Bin7, 1920M(1992M),CE:1 [A], ID:2C44444BA9
2026-08-21 14:48:48	before	393512	Static	IC Type:
2026-08-21 14:48:48	before	263244	Static	Settings:
2026-08-21 14:48:48	before	852252	Static	Eject Info:
2026-08-21 14:48:48	before	328562	Static	2199EST
2026-08-21 14:48:48	before	525346	Static	Count:
2026-08-21 14:48:48	before	394126	Static	Other
2026-08-21 14:48:48	before	328638	Static	2199S
2026-08-21 14:48:48	before	524568	Static	2199EB
2026-08-21 14:48:48	before	590088	Static	2199ESB
2026-08-21 14:48:48	before	394120	Static	2199ES
2026-08-21 14:48:48	before	459664	Static	2199EE
2026-08-21 14:48:48	before	263080	Button	01-G
2026-08-21 14:48:48	before	394158	msctls_progress32	Bin8, 960M
2026-08-21 14:48:48	before	263172	Edit	Bin8, 960M,CE:1 [A]
2026-08-21 14:48:48	before	590476	Edit	ID:2C44444BA9
2026-08-21 14:48:48	before	590764	Edit	MT29F32G08CBABA
2026-08-21 14:48:48	before	655494	msctls_progress32	S
2026-08-21 14:48:48	before	393884	msctls_progress32	Progress1
2026-08-21 14:48:48	before	1179896	Button	02-F
2026-08-21 14:48:48	before	394176	msctls_progress32	Bin8, 960M
2026-08-21 14:48:48	before	459396	Edit	Bin8, 960M,CE:1 [A]
2026-08-21 14:48:48	before	328634	Edit	ID:2C44444BA9
2026-08-21 14:48:48	before	262600	Edit	MT29F32G08CBABA
2026-08-21 14:48:48	before	197492	msctls_progress32	S
2026-08-21 14:48:48	before	328334	msctls_progress32	Progress1
2026-08-21 14:48:48	before	132086	Button	03-E
2026-08-21 14:48:48	before	132092	msctls_progress32	Bin8, 960M
2026-08-21 14:48:48	before	132094	Edit	Bin8, 960M,CE:1 [A]
2026-08-21 14:48:48	before	132090	Edit	ID:2C44444BA9
2026-08-21 14:48:48	before	132088	Edit	MT29F32G08CBABA
2026-08-21 14:48:48	before	132096	msctls_progress32	S
2026-08-21 14:48:48	before	132084	msctls_progress32	Progress1
2026-08-21 14:48:48	before	132106	Button	04-D
2026-08-21 14:48:48	before	197646	msctls_progress32	Bin8, 960M
2026-08-21 14:48:48	before	197648	Edit	Bin8, 960M,CE:1 [A]
2026-08-21 14:48:48	before	132152	Edit	ID:2C44444BA9
2026-08-21 14:48:48	before	132154	Edit	MT29F32G08CBABA
2026-08-21 14:48:48	before	132156	msctls_progress32	S
2026-08-21 14:48:48	before	197572	msctls_progress32	Progress1
2026-08-21 14:48:48	before	197698	Button	05-J
2026-08-21 14:48:48	before	132166	msctls_progress32	Bin8, 960M
2026-08-21 14:48:48	before	328748	Edit	Bin8, 960M,CE:1 [A]
2026-08-21 14:48:48	before	263210	Edit	ID:2C44444BA9
2026-08-21 14:48:48	before	132104	Edit	MT29F32G08CBABA
2026-08-21 14:48:48	before	132176	msctls_progress32	S
2026-08-21 14:48:48	before	132178	msctls_progress32	Progress1
2026-08-21 14:48:48	before	197652	Button	06
2026-08-21 14:48:48	before	263192	msctls_progress32	Progress1
2026-08-21 14:48:48	before	132192	Button	07-I
2026-08-21 14:48:48	before	132188	msctls_progress32	Bin8, 960M
2026-08-21 14:48:48	before	132186	Edit	Bin8, 960M,CE:1 [A]
2026-08-21 14:48:48	before	66662	Edit	ID:2C44444BA9
2026-08-21 14:48:48	before	66664	Edit	MT29F32G08CBABA
2026-08-21 14:48:48	before	66668	msctls_progress32	S
2026-08-21 14:48:48	before	66670	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66678	Button	08-H
2026-08-21 14:48:48	before	66680	msctls_progress32	Bin8, 960M
2026-08-21 14:48:48	before	66682	Edit	Bin8, 960M,CE:1 [A]
2026-08-21 14:48:48	before	66684	Edit	ID:2C44444BA9
2026-08-21 14:48:48	before	66686	Edit	MT29F32G08CBABA
2026-08-21 14:48:48	before	66690	msctls_progress32	S
2026-08-21 14:48:48	before	66692	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66700	Button	25
2026-08-21 14:48:48	before	66714	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66722	Button	26
2026-08-21 14:48:48	before	66736	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66744	Button	27
2026-08-21 14:48:48	before	66758	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66766	Button	28
2026-08-21 14:48:48	before	66780	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66788	Button	29
2026-08-21 14:48:48	before	66802	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66810	Button	30
2026-08-21 14:48:48	before	66824	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66832	Button	31
2026-08-21 14:48:48	before	66846	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66854	Button	32
2026-08-21 14:48:48	before	66868	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66876	Button	09
2026-08-21 14:48:48	before	66890	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66898	Button	10
2026-08-21 14:48:48	before	66912	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66920	Button	11
2026-08-21 14:48:48	before	66934	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66942	Button	12
2026-08-21 14:48:48	before	66956	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66964	Button	13
2026-08-21 14:48:48	before	66978	msctls_progress32	Progress1
2026-08-21 14:48:48	before	66986	Button	14
2026-08-21 14:48:48	before	67000	msctls_progress32	Progress1
2026-08-21 14:48:48	before	67008	Button	15
2026-08-21 14:48:48	before	67022	msctls_progress32	Progress1
2026-08-21 14:48:48	before	67030	Button	16
2026-08-21 14:48:48	before	67044	msctls_progress32	Progress1
2026-08-21 14:48:48	before	67052	Button	33
2026-08-21 14:48:48	before	67066	msctls_progress32	Progress1
2026-08-21 14:48:48	before	67074	Button	34
2026-08-21 14:48:48	before	67088	msctls_progress32	Progress1
2026-08-21 14:48:48	before	67096	Button	35
2026-08-21 14:48:48	before	67110	msctls_progress32	Progress1
2026-08-21 14:48:48	before	67118	Button	36
2026-08-21 14:48:48	before	67132	msctls_progress32	Progress1
2026-08-21 14:48:48	before	67140	Button	37
2026-08-21 14:48:48	before	67154	msctls_progress32	Progress1
